order_id,customer_id,product_name,category,price,quantity,revenue,order_date,order_month
9738,370,Apple Watch,Electronics,436.24,3,1308.72,2024-12-06,2024-12
9739,382,Yeti Cooler,Sports,319.03,3,957.09,2024-11-24,2024-11
9740,284,MacBook Air,Electronics,1252.25,2,2504.5,2024-11-24,2024-11
9741,87,Ninja Air Fryer,Home & Garden,113.53,4,454.12,2024-11-24,2024-11
9742,25,Hydro Flask Water Bottle,Sports,40.11,1,40.11,2024-11-24,2024-11
9743,137,Nintendo Switch,Electronics,310.54,2,621.08,2024-11-25,2024-11
9744,159,iPad Air,Electronics,547.53,1,547.53,2024-11-25,2024-11
9745,132,Nintendo Switch,Electronics,270.69,3,812.07,2024-11-25,2024-11
9746,13,Nintendo Switch,Electronics,322.91,2,645.82,2024-12-25,2024-12
9747,486,iPhone 15 Pro,Electronics,1082.37,3,3247.11,2024-11-25,2024-11
9748,113,Atomic Habits,Books,16.37,2,32.74,2024-11-25,2024-11
9749,381,Apple Watch,Electronics,381.76,2,763.52,2024-11-25,2024-11
9750,192,Hydro Flask Water Bottle,Sports,46.48,2,92.96,2024-11-25,2024-11
9751,242,Ray-Ban Sunglasses,Apparel,189.31,3,567.93,2024-11-25,2024-11
9752,388,iPad Air,Electronics,569.88,2,1139.76,2024-11-25,2024-11
9753,259,Yoga Mat Premium,Sports,72.24,3,216.72,2024-11-25,2024-11
9754,334,iRobot Roomba,Home & Garden,315.17,1,315.17,2024-11-25,2024-11
9755,69,Hydro Flask Water Bottle,Sports,40.87,1,40.87,2024-11-25,2024-11
9756,84,Hydro Flask Water Bottle,Sports,44.99,3,134.97,2025-01-10,2025-01
9757,236,Philips Hue Starter Kit,Home & Garden,202.99,3,608.97,2024-11-25,2024-11
9758,330,Fitbit Charge 6,Sports,159.16,3,477.48,2024-11-25,2024-11
9759,346,iPhone 15 Pro,Electronics,1040.32,1,1040.32,2024-11-25,2024-11
9760,423,Nike Air Max Sneakers,Apparel,140.96,3,422.88,2024-11-25,2024-11
9761,5,The Psychology of Money,Books,18.21,4,72.84,2024-11-25,2024-11
9762,415,Apple Watch,Electronics,384.93,3,1154.79,2024-11-25,2024-11
9763,467,Dyson V15 Vacuum,Home & Garden,618.64,1,618.64,2024-11-25,2024-11
9764,15,Atomic Habits,Books,15.28,1,15.28,2024-11-25,2024-11
9765,470,Patagonia Fleece Jacket,Apparel,172.23,3,516.69,2024-11-25,2024-11
9766,102,Atomic Habits,Books,16.64,3,49.92,2024-11-25,2024-11
9767,371,The Psychology of Money,Books,16.45,1,16.45,2024-11-25,2024-11
9768,13,AirPods Pro,Electronics,263.52,3,790.56,2024-12-28,2024-12
9769,13,Dyson V15 Vacuum,Home & Garden,698.38,1,698.38,2025-01-04,2025-01
9770,385,iPhone 15 Pro,Electronics,983.08,3,2949.24,2024-11-25,2024-11
9771,190,AirPods Pro,Electronics,224.92,3,674.76,2024-11-25,2024-11
9772,79,Samsung Galaxy S24,Electronics,877.48,2,1754.96,2024-11-25,2024-11
9773,496,Adidas Running Shoes,Apparel,93.78,1,93.78,2024-11-25,2024-11
9774,107,Ray-Ban Sunglasses,Apparel,182.33,2,364.66,2024-11-25,2024-11
9775,345,Project Hail Mary,Books,14.48,1,14.48,2024-11-25,2024-11
9776,185,Project Hail Mary,Books,13.99,1,13.99,2024-11-25,2024-11
9777,157,Fitbit Charge 6,Sports,168.93,2,337.86,2025-01-07,2025-01
9778,357,Levi's 501 Jeans,Apparel,70.42,3,211.26,2024-11-25,2024-11
9779,71,Fitbit Charge 6,Sports,144.63,1,144.63,2024-11-25,2024-11
9780,31,Fitbit Charge 6,Sports,168.19,1,168.19,2024-11-25,2024-11
9781,367,iRobot Roomba,Home & Garden,314.79,1,314.79,2024-11-25,2024-11
9782,189,KitchenAid Stand Mixer,Home & Garden,456.06,3,1368.18,2024-11-26,2024-11
9783,81,Sony WH-1000XM5,Electronics,405.32,3,1215.96,2024-11-26,2024-11
9784,257,Nike Air Max Sneakers,Apparel,129.68,2,259.36,2024-11-26,2024-11
9785,85,Project Hail Mary,Books,15.98,1,15.98,2024-11-26,2024-11
9786,87,AirPods Pro,Electronics,251.14,2,502.28,2024-11-26,2024-11
9787,202,Yeti Cooler,Sports,317.12,2,634.24,2024-11-26,2024-11
9788,267,Atomic Habits,Books,15.22,4,60.88,2024-11-26,2024-11
9789,455,The Psychology of Money,Books,19.3,1,19.3,2024-11-26,2024-11
9790,412,Ray-Ban Sunglasses,Apparel,165.05,3,495.15,2024-11-26,2024-11
9791,496,Yeti Cooler,Sports,352.66,2,705.32,2024-11-26,2024-11
9792,483,Fitbit Charge 6,Sports,166.64,1,166.64,2024-11-26,2024-11
9793,159,Instant Pot Duo,Home & Garden,93.51,2,187.02,2024-11-26,2024-11
9794,197,iRobot Roomba,Home & Garden,315.35,2,630.7,2024-11-26,2024-11
9795,296,Nintendo Switch,Electronics,311.02,1,311.02,2024-11-26,2024-11
9796,28,Nintendo Switch,Electronics,277.57,2,555.14,2024-11-26,2024-11
9797,278,Yoga Mat Premium,Sports,83.93,4,335.72,2024-11-26,2024-11
9798,219,"Thinking, Fast and Slow",Books,18.26,2,36.52,2024-11-26,2024-11
9799,466,Patagonia Fleece Jacket,Apparel,163.62,2,327.24,2024-11-26,2024-11
9800,459,Ninja Air Fryer,Home & Garden,116.21,3,348.63,2024-11-26,2024-11
9801,32,North Face Backpack,Apparel,98.87,2,197.74,2024-11-26,2024-11
9802,211,Resistance Bands Set,Sports,30.35,1,30.35,2024-11-26,2024-11
9803,242,Instant Pot Duo,Home & Garden,102.49,4,409.96,2024-11-26,2024-11
9804,425,Atomic Habits,Books,15.31,4,61.24,2024-11-26,2024-11
9805,117,North Face Backpack,Apparel,107.33,3,321.99,2024-11-26,2024-11
9806,14,North Face Backpack,Apparel,98.96,3,296.88,2024-11-26,2024-11
9807,350,Project Hail Mary,Books,16.21,2,32.42,2024-11-26,2024-11
9808,6,Fitbit Charge 6,Sports,171.65,2,343.3,2024-11-26,2024-11
9809,315,Atomic Habits,Books,15.38,3,46.14,2024-11-26,2024-11
9810,397,Fitbit Charge 6,Sports,146.46,3,439.38,2024-11-26,2024-11
9811,437,iRobot Roomba,Home & Garden,287.9,3,863.7,2024-11-26,2024-11
9812,454,Instant Pot Duo,Home & Garden,94.37,4,377.48,2024-11-26,2024-11
9813,284,Fitbit Charge 6,Sports,169.89,1,169.89,2024-11-26,2024-11
9814,335,The Psychology of Money,Books,17.19,2,34.38,2024-11-26,2024-11
9815,190,The Psychology of Money,Books,17.47,2,34.94,2024-11-26,2024-11
9816,473,Fitbit Charge 6,Sports,166.05,4,664.2,2024-11-26,2024-11
9817,103,Atomic Habits,Books,15.5,4,62.0,2024-11-26,2024-11
9818,360,Ninja Air Fryer,Home & Garden,121.28,4,485.12,2024-11-26,2024-11
9819,321,KitchenAid Stand Mixer,Home & Garden,434.97,2,869.94,2024-11-26,2024-11
9820,44,iRobot Roomba,Home & Garden,276.58,2,553.16,2024-11-26,2024-11
9821,428,Ray-Ban Sunglasses,Apparel,195.61,2,391.22,2025-01-16,2025-01
9822,298,AirPods Pro,Electronics,259.52,3,778.56,2024-11-26,2024-11
9823,144,Ninja Air Fryer,Home & Garden,112.01,4,448.04,2024-11-26,2024-11
9824,198,Yeti Cooler,Sports,340.86,4,1363.44,2024-12-14,2024-12
9825,150,Atomic Habits,Books,14.75,1,14.75,2024-11-27,2024-11
9826,339,Ray-Ban Sunglasses,Apparel,195.85,2,391.7,2024-11-27,2024-11
9827,21,Adidas Running Shoes,Apparel,97.64,4,390.56,2024-11-27,2024-11
9828,389,Atomic Habits,Books,14.76,4,59.04,2024-11-27,2024-11
9829,159,"Thinking, Fast and Slow",Books,21.29,2,42.58,2024-11-27,2024-11
9830,410,MacBook Air,Electronics,1182.05,1,1182.05,2024-11-27,2024-11
9831,19,AirPods Pro,Electronics,243.17,1,243.17,2024-11-27,2024-11
9832,219,Adidas Running Shoes,Apparel,97.21,2,194.42,2024-11-27,2024-11
9833,85,Yoga Mat Premium,Sports,83.55,2,167.1,2024-11-27,2024-11
9834,111,Fitbit Charge 6,Sports,148.75,1,148.75,2024-11-27,2024-11
9835,489,Apple Watch,Electronics,404.15,3,1212.45,2024-11-27,2024-11
9836,90,Apple Watch,Electronics,405.51,1,405.51,2024-11-27,2024-11
9837,379,The Psychology of Money,Books,16.36,2,32.72,2024-11-27,2024-11
9838,282,Philips Hue Starter Kit,Home & Garden,185.39,2,370.78,2024-11-27,2024-11
9839,62,Levi's 501 Jeans,Apparel,67.92,1,67.92,2024-11-27,2024-11
9840,320,Hydro Flask Water Bottle,Sports,43.72,1,43.72,2024-11-27,2024-11
9841,40,Philips Hue Starter Kit,Home & Garden,216.79,2,433.58,2024-11-27,2024-11
9842,474,Resistance Bands Set,Sports,30.44,3,91.32,2024-11-27,2024-11
9843,343,Nintendo Switch,Electronics,321.63,2,643.26,2024-11-27,2024-11
9844,141,iPhone 15 Pro,Electronics,1036.13,2,2072.26,2024-11-27,2024-11
9845,22,Adidas Running Shoes,Apparel,92.47,2,184.94,2024-11-27,2024-11
9846,175,iPad Air,Electronics,578.83,1,578.83,2024-11-27,2024-11
9847,17,Nike Air Max Sneakers,Apparel,128.21,3,384.63,2024-11-27,2024-11
9848,259,Adidas Running Shoes,Apparel,95.46,2,190.92,2024-11-27,2024-11
9849,312,iPad Air,Electronics,642.4,2,1284.8,2024-11-27,2024-11
9850,489,iPhone 15 Pro,Electronics,976.0,2,1952.0,2024-11-27,2024-11
9851,362,Philips Hue Starter Kit,Home & Garden,198.14,2,396.28,2024-11-27,2024-11
9852,155,AirPods Pro,Electronics,237.65,3,712.95,2024-11-27,2024-11
9853,31,Dyson V15 Vacuum,Home & Garden,706.18,2,1412.36,2024-11-27,2024-11
9854,458,Project Hail Mary,Books,13.5,2,27.0,2024-11-27,2024-11
9855,500,Project Hail Mary,Books,14.9,1,14.9,2024-11-27,2024-11
9856,38,Dyson V15 Vacuum,Home & Garden,620.52,4,2482.08,2024-11-27,2024-11
9857,211,The Lean Startup,Books,17.48,1,17.48,2024-11-28,2024-11
9858,479,Fitbit Charge 6,Sports,171.45,3,514.35,2024-11-28,2024-11
9859,62,Dyson V15 Vacuum,Home & Garden,634.44,1,634.44,2024-11-28,2024-11
9860,43,North Face Backpack,Apparel,91.25,2,182.5,2024-11-28,2024-11
9861,21,Patagonia Fleece Jacket,Apparel,154.01,2,308.02,2024-11-28,2024-11
9862,490,Patagonia Fleece Jacket,Apparel,154.7,3,464.1,2024-11-28,2024-11
9863,275,Resistance Bands Set,Sports,30.01,3,90.03,2024-11-28,2024-11
9864,50,Yeti Cooler,Sports,339.09,1,339.09,2024-11-28,2024-11
9865,415,Adidas Running Shoes,Apparel,87.36,1,87.36,2024-11-28,2024-11
9866,86,"Thinking, Fast and Slow",Books,21.84,1,21.84,2024-11-28,2024-11
9867,276,Atomic Habits,Books,16.59,2,33.18,2024-11-28,2024-11
9868,52,Atomic Habits,Books,16.67,3,50.01,2024-11-28,2024-11
9869,12,Ninja Air Fryer,Home & Garden,116.17,2,232.34,2024-11-28,2024-11
9870,302,Sony WH-1000XM5,Electronics,403.04,2,806.08,2024-11-28,2024-11
9871,269,MacBook Air,Electronics,1238.23,1,1238.23,2024-11-28,2024-11
9872,381,The Lean Startup,Books,17.2,3,51.6,2024-11-28,2024-11
9873,348,Nintendo Switch,Electronics,328.35,2,656.7,2024-11-28,2024-11
9874,287,Atomic Habits,Books,17.36,2,34.72,2024-11-28,2024-11
9875,157,AirPods Pro,Electronics,272.46,2,544.92,2025-01-15,2025-01
9876,191,Atomic Habits,Books,14.69,3,44.07,2024-11-28,2024-11
9877,200,AirPods Pro,Electronics,232.58,1,232.58,2024-11-28,2024-11
9878,294,iPad Air,Electronics,583.85,1,583.85,2024-11-28,2024-11
9879,456,"Thinking, Fast and Slow",Books,20.35,2,40.7,2024-11-28,2024-11
9880,43,Resistance Bands Set,Sports,26.88,1,26.88,2024-11-28,2024-11
9881,198,Fitbit Charge 6,Sports,165.56,4,662.24,2024-12-27,2024-12
9882,78,Yeti Cooler,Sports,361.47,3,1084.41,2024-11-28,2024-11
9883,330,Hydro Flask Water Bottle,Sports,45.06,2,90.12,2024-11-28,2024-11
9884,464,MacBook Air,Electronics,1173.91,2,2347.82,2024-11-28,2024-11
9885,315,AirPods Pro,Electronics,257.24,2,514.48,2024-11-28,2024-11
9886,417,Ninja Air Fryer,Home & Garden,109.06,2,218.12,2024-11-28,2024-11
9887,5,AirPods Pro,Electronics,273.16,1,273.16,2024-11-28,2024-11
9888,479,Levi's 501 Jeans,Apparel,62.95,2,125.9,2024-11-28,2024-11
9889,84,AirPods Pro,Electronics,262.2,2,524.4,2024-12-22,2024-12
9890,438,Levi's 501 Jeans,Apparel,67.77,1,67.77,2024-11-29,2024-11
9891,97,AirPods Pro,Electronics,249.53,2,499.06,2024-11-29,2024-11
9892,365,Peloton Bike Mat,Sports,64.44,3,193.32,2024-11-29,2024-11
9893,158,MacBook Air,Electronics,1413.12,1,1413.12,2024-11-29,2024-11
9894,403,Ninja Air Fryer,Home & Garden,121.49,2,242.98,2024-11-29,2024-11
9895,84,Ninja Air Fryer,Home & Garden,123.54,2,247.08,2024-12-23,2024-12
9896,132,Atomic Habits,Books,14.49,4,57.96,2024-11-29,2024-11
9897,218,The Psychology of Money,Books,16.51,2,33.02,2024-11-29,2024-11
9898,290,iPad Air,Electronics,554.43,1,554.43,2024-11-29,2024-11
9899,296,Fitbit Charge 6,Sports,165.39,2,330.78,2024-11-29,2024-11
9900,409,Patagonia Fleece Jacket,Apparel,160.65,2,321.3,2024-11-29,2024-11
9901,175,The Psychology of Money,Books,18.68,1,18.68,2024-11-29,2024-11
9902,149,iPad Air,Electronics,548.01,1,548.01,2024-11-29,2024-11
9903,357,iPad Air,Electronics,581.04,3,1743.12,2024-11-29,2024-11
9904,34,MacBook Air,Electronics,1214.53,1,1214.53,2024-12-19,2024-12
9905,21,Adidas Running Shoes,Apparel,94.48,4,377.92,2024-11-29,2024-11
9906,469,iPhone 15 Pro,Electronics,997.89,1,997.89,2024-11-29,2024-11
9907,171,"Thinking, Fast and Slow",Books,20.87,4,83.48,2024-11-29,2024-11
9908,431,iPad Air,Electronics,570.86,2,1141.72,2024-11-29,2024-11
9909,444,Peloton Bike Mat,Sports,57.32,1,57.32,2024-11-29,2024-11
9910,375,Adidas Running Shoes,Apparel,90.22,2,180.44,2024-11-29,2024-11
9911,293,Nike Air Max Sneakers,Apparel,116.76,2,233.52,2024-11-29,2024-11
9912,396,Ray-Ban Sunglasses,Apparel,184.52,2,369.04,2024-11-29,2024-11
9913,302,Peloton Bike Mat,Sports,61.46,1,61.46,2024-11-29,2024-11
9914,448,The Psychology of Money,Books,16.45,2,32.9,2024-11-29,2024-11
9915,75,AirPods Pro,Electronics,273.33,2,546.66,2024-11-29,2024-11
9916,27,Peloton Bike Mat,Sports,61.64,2,123.28,2024-11-29,2024-11
9917,251,Patagonia Fleece Jacket,Apparel,165.05,1,165.05,2024-11-30,2024-11
9918,409,MacBook Air,Electronics,1206.76,2,2413.52,2024-11-30,2024-11
9919,42,Yoga Mat Premium,Sports,77.7,1,77.7,2024-11-30,2024-11
9920,8,Apple Watch,Electronics,402.96,1,402.96,2024-11-30,2024-11
9921,9,Yoga Mat Premium,Sports,85.63,1,85.63,2024-11-30,2024-11
9922,155,Samsung Galaxy S24,Electronics,831.05,3,2493.15,2024-11-30,2024-11
9923,123,Fitbit Charge 6,Sports,171.67,1,171.67,2024-11-30,2024-11
9924,392,Fitbit Charge 6,Sports,150.98,1,150.98,2024-11-30,2024-11
9925,340,Hydro Flask Water Bottle,Sports,44.14,2,88.28,2024-11-30,2024-11
9926,119,Ray-Ban Sunglasses,Apparel,169.38,2,338.76,2024-11-30,2024-11
9927,295,AirPods Pro,Electronics,251.04,2,502.08,2024-11-30,2024-11
9928,408,KitchenAid Stand Mixer,Home & Garden,487.6,1,487.6,2024-11-30,2024-11
9929,108,Project Hail Mary,Books,15.74,2,31.48,2024-11-30,2024-11
9930,73,Samsung Galaxy S24,Electronics,893.43,2,1786.86,2024-11-30,2024-11
9931,257,iPhone 15 Pro,Electronics,1016.48,1,1016.48,2024-11-30,2024-11
9932,372,Ray-Ban Sunglasses,Apparel,185.23,2,370.46,2024-11-30,2024-11
9933,311,Nintendo Switch,Electronics,312.04,2,624.08,2024-11-30,2024-11
9934,370,The Psychology of Money,Books,18.11,2,36.22,2024-12-22,2024-12
9935,78,Samsung Galaxy S24,Electronics,983.09,3,2949.27,2024-11-30,2024-11
9936,311,MacBook Air,Electronics,1406.91,1,1406.91,2024-11-30,2024-11
9937,156,MacBook Air,Electronics,1200.94,1,1200.94,2024-11-30,2024-11
9938,315,Sony WH-1000XM5,Electronics,401.97,3,1205.91,2024-11-30,2024-11
9939,169,Peloton Bike Mat,Sports,62.48,2,124.96,2024-11-30,2024-11
9940,130,Project Hail Mary,Books,15.51,1,15.51,2024-11-30,2024-11
9941,134,iPhone 15 Pro,Electronics,973.63,3,2920.89,2024-11-30,2024-11
9942,326,"Thinking, Fast and Slow",Books,21.17,1,21.17,2024-11-30,2024-11
9943,5,KitchenAid Stand Mixer,Home & Garden,417.77,1,417.77,2024-11-30,2024-11
9944,225,The Lean Startup,Books,18.33,3,54.99,2024-11-30,2024-11
9945,232,Instant Pot Duo,Home & Garden,93.92,2,187.84,2024-11-30,2024-11
9946,302,Philips Hue Starter Kit,Home & Garden,210.39,4,841.56,2024-11-30,2024-11
9947,145,Fitbit Charge 6,Sports,165.3,4,661.2,2024-11-30,2024-11
9948,341,Fitbit Charge 6,Sports,153.87,2,307.74,2024-11-30,2024-11
9949,432,"Thinking, Fast and Slow",Books,19.32,3,57.96,2024-11-30,2024-11
9950,381,Instant Pot Duo,Home & Garden,103.84,4,415.36,2024-12-01,2024-12
9951,274,Levi's 501 Jeans,Apparel,63.89,4,255.56,2024-12-01,2024-12
9952,267,Fitbit Charge 6,Sports,165.88,1,165.88,2024-12-01,2024-12
9953,423,Yeti Cooler,Sports,322.36,2,644.72,2024-12-01,2024-12
9954,79,"Thinking, Fast and Slow",Books,20.08,4,80.32,2024-12-01,2024-12
9955,132,The Lean Startup,Books,16.73,2,33.46,2024-12-01,2024-12
9956,48,Instant Pot Duo,Home & Garden,90.86,3,272.58,2024-12-01,2024-12
9957,340,MacBook Air,Electronics,1243.79,1,1243.79,2024-12-01,2024-12
9958,359,iPhone 15 Pro,Electronics,908.52,1,908.52,2024-12-01,2024-12
9959,142,AirPods Pro,Electronics,258.51,2,517.02,2024-12-01,2024-12
9960,415,Atomic Habits,Books,15.16,1,15.16,2024-12-01,2024-12
9961,192,"Thinking, Fast and Slow",Books,18.26,3,54.78,2024-12-01,2024-12
9962,7,Ray-Ban Sunglasses,Apparel,170.83,3,512.49,2024-12-01,2024-12
9963,479,Atomic Habits,Books,15.34,2,30.68,2024-12-01,2024-12
9964,84,Adidas Running Shoes,Apparel,96.41,2,192.82,2025-01-11,2025-01
9965,62,Apple Watch,Electronics,389.64,3,1168.92,2024-12-01,2024-12
9966,402,Fitbit Charge 6,Sports,158.61,1,158.61,2024-12-01,2024-12
9967,344,iPhone 15 Pro,Electronics,1004.8,1,1004.8,2024-12-01,2024-12
9968,171,iRobot Roomba,Home & Garden,302.59,2,605.18,2024-12-01,2024-12
9969,364,"Thinking, Fast and Slow",Books,19.32,3,57.96,2024-12-01,2024-12
9970,456,"Thinking, Fast and Slow",Books,18.45,1,18.45,2024-12-01,2024-12
9971,117,The Psychology of Money,Books,19.56,3,58.68,2024-12-01,2024-12
9972,299,The Psychology of Money,Books,16.91,2,33.82,2024-12-01,2024-12
9973,96,Adidas Running Shoes,Apparel,84.01,3,252.03,2024-12-01,2024-12
9974,63,Philips Hue Starter Kit,Home & Garden,201.05,2,402.1,2024-12-01,2024-12
9975,329,Dyson V15 Vacuum,Home & Garden,691.03,1,691.03,2024-12-01,2024-12
9976,82,MacBook Air,Electronics,1228.85,1,1228.85,2024-12-02,2024-12
9977,254,AirPods Pro,Electronics,249.64,3,748.92,2024-12-02,2024-12
9978,140,Ray-Ban Sunglasses,Apparel,165.08,2,330.16,2024-12-02,2024-12
9979,364,Adidas Running Shoes,Apparel,87.51,3,262.53,2024-12-02,2024-12
9980,180,Apple Watch,Electronics,406.91,1,406.91,2024-12-02,2024-12
9981,267,iPhone 15 Pro,Electronics,939.69,2,1879.38,2024-12-02,2024-12
9982,249,Project Hail Mary,Books,14.7,3,44.1,2024-12-02,2024-12
9983,188,Sony WH-1000XM5,Electronics,426.39,1,426.39,2024-12-02,2024-12
9984,211,KitchenAid Stand Mixer,Home & Garden,457.44,3,1372.32,2024-12-02,2024-12
9985,78,Apple Watch,Electronics,400.21,2,800.42,2024-12-02,2024-12
9986,293,iPhone 15 Pro,Electronics,1024.14,3,3072.42,2024-12-02,2024-12
9987,15,AirPods Pro,Electronics,257.39,3,772.17,2024-12-02,2024-12
9988,251,AirPods Pro,Electronics,233.55,3,700.65,2024-12-02,2024-12
9989,364,Hydro Flask Water Bottle,Sports,47.7,1,47.7,2024-12-02,2024-12
9990,347,Fitbit Charge 6,Sports,173.83,3,521.49,2024-12-02,2024-12
9991,323,North Face Backpack,Apparel,105.46,3,316.38,2024-12-02,2024-12
9992,105,Adidas Running Shoes,Apparel,82.29,1,82.29,2024-12-02,2024-12
9993,41,Fitbit Charge 6,Sports,145.32,1,145.32,2024-12-02,2024-12
9994,442,Samsung Galaxy S24,Electronics,958.0,1,958.0,2024-12-02,2024-12
9995,422,"Thinking, Fast and Slow",Books,21.39,3,64.17,2024-12-02,2024-12
9996,138,MacBook Air,Electronics,1276.43,2,2552.86,2024-12-02,2024-12
9997,472,iPhone 15 Pro,Electronics,1092.0,1,1092.0,2024-12-02,2024-12
9998,41,Fitbit Charge 6,Sports,144.58,4,578.32,2024-12-02,2024-12
9999,454,Samsung Galaxy S24,Electronics,815.54,1,815.54,2024-12-02,2024-12
10000,262,KitchenAid Stand Mixer,Home & Garden,456.83,3,1370.49,2024-12-02,2024-12
10001,36,Apple Watch,Electronics,372.27,3,1116.81,2024-12-02,2024-12
10002,158,Adidas Running Shoes,Apparel,96.53,1,96.53,2024-12-02,2024-12
10003,410,Samsung Galaxy S24,Electronics,882.39,3,2647.17,2024-12-02,2024-12
10004,3,Fitbit Charge 6,Sports,148.94,3,446.82,2024-12-02,2024-12
10005,77,The Psychology of Money,Books,19.04,2,38.08,2024-12-02,2024-12
10006,317,iRobot Roomba,Home & Garden,328.88,1,328.88,2024-12-02,2024-12
10007,61,Instant Pot Duo,Home & Garden,108.07,3,324.21,2024-12-02,2024-12
10008,39,iPhone 15 Pro,Electronics,1039.06,1,1039.06,2024-12-02,2024-12
10009,10,North Face Backpack,Apparel,101.19,2,202.38,2024-12-02,2024-12
10010,449,KitchenAid Stand Mixer,Home & Garden,427.92,4,1711.68,2024-12-02,2024-12
10011,335,Hydro Flask Water Bottle,Sports,42.92,1,42.92,2024-12-02,2024-12
10012,489,Apple Watch,Electronics,406.24,2,812.48,2024-12-02,2024-12
10013,292,The Psychology of Money,Books,19.68,4,78.72,2024-12-02,2024-12
10014,473,KitchenAid Stand Mixer,Home & Garden,469.31,2,938.62,2024-12-02,2024-12
10015,134,iRobot Roomba,Home & Garden,316.86,3,950.58,2024-12-02,2024-12
10016,164,iPad Air,Electronics,577.94,2,1155.88,2024-12-02,2024-12
10017,418,"Thinking, Fast and Slow",Books,21.39,2,42.78,2024-12-03,2024-12
10018,128,iPhone 15 Pro,Electronics,943.6,1,943.6,2025-01-24,2025-01
10019,233,Patagonia Fleece Jacket,Apparel,155.98,2,311.96,2024-12-03,2024-12
10020,122,The Lean Startup,Books,15.9,1,15.9,2024-12-03,2024-12
10021,375,Fitbit Charge 6,Sports,174.32,1,174.32,2024-12-03,2024-12
10022,318,Fitbit Charge 6,Sports,168.66,3,505.98,2024-12-03,2024-12
10023,6,iPhone 15 Pro,Electronics,917.04,1,917.04,2024-12-03,2024-12
10024,69,Dyson V15 Vacuum,Home & Garden,677.88,1,677.88,2024-12-03,2024-12
10025,273,Hydro Flask Water Bottle,Sports,42.17,2,84.34,2024-12-03,2024-12
10026,196,Adidas Running Shoes,Apparel,87.53,1,87.53,2024-12-03,2024-12
10027,231,Dyson V15 Vacuum,Home & Garden,666.09,2,1332.18,2024-12-03,2024-12
10028,320,Ray-Ban Sunglasses,Apparel,188.5,4,754.0,2024-12-03,2024-12
10029,353,MacBook Air,Electronics,1230.41,2,2460.82,2024-12-03,2024-12
10030,430,Levi's 501 Jeans,Apparel,65.73,2,131.46,2024-12-03,2024-12
10031,64,Peloton Bike Mat,Sports,63.54,2,127.08,2024-12-03,2024-12
10032,235,Project Hail Mary,Books,14.66,1,14.66,2024-12-03,2024-12
10033,309,Nintendo Switch,Electronics,323.33,3,969.99,2024-12-03,2024-12
10034,1,"Thinking, Fast and Slow",Books,21.67,2,43.34,2024-12-03,2024-12
10035,192,Ninja Air Fryer,Home & Garden,115.99,1,115.99,2024-12-03,2024-12
10036,187,Nintendo Switch,Electronics,301.64,2,603.28,2024-12-03,2024-12
10037,313,Project Hail Mary,Books,13.67,3,41.01,2024-12-03,2024-12
10038,474,The Lean Startup,Books,18.03,3,54.09,2024-12-03,2024-12
10039,220,Instant Pot Duo,Home & Garden,96.76,2,193.52,2024-12-03,2024-12
10040,138,Sony WH-1000XM5,Electronics,427.62,2,855.24,2024-12-03,2024-12
10041,374,The Psychology of Money,Books,19.17,2,38.34,2024-12-03,2024-12
10042,181,Adidas Running Shoes,Apparel,95.73,1,95.73,2024-12-03,2024-12
10043,84,iPhone 15 Pro,Electronics,1095.63,1,1095.63,2024-12-24,2024-12
10044,165,iPad Air,Electronics,542.25,1,542.25,2024-12-03,2024-12
10045,316,Levi's 501 Jeans,Apparel,68.76,1,68.76,2024-12-03,2024-12
10046,297,Fitbit Charge 6,Sports,148.53,1,148.53,2024-12-03,2024-12
10047,77,AirPods Pro,Electronics,230.91,1,230.91,2024-12-03,2024-12
10048,22,Nintendo Switch,Electronics,284.39,1,284.39,2024-12-03,2024-12
10049,12,Project Hail Mary,Books,14.39,1,14.39,2024-12-03,2024-12
10050,338,Instant Pot Duo,Home & Garden,96.22,2,192.44,2024-12-03,2024-12
10051,365,Ray-Ban Sunglasses,Apparel,171.44,3,514.32,2024-12-03,2024-12
10052,360,"Thinking, Fast and Slow",Books,18.6,1,18.6,2024-12-03,2024-12
10053,360,North Face Backpack,Apparel,95.34,1,95.34,2024-12-03,2024-12
10054,319,Patagonia Fleece Jacket,Apparel,145.28,4,581.12,2024-12-03,2024-12
10055,240,Dyson V15 Vacuum,Home & Garden,702.2,1,702.2,2025-01-18,2025-01
10056,107,Atomic Habits,Books,16.58,1,16.58,2024-12-03,2024-12
10057,162,Nike Air Max Sneakers,Apparel,122.47,2,244.94,2024-12-03,2024-12
10058,164,Hydro Flask Water Bottle,Sports,44.62,1,44.62,2024-12-03,2024-12
10059,159,AirPods Pro,Electronics,238.62,2,477.24,2024-12-04,2024-12
10060,464,Nintendo Switch,Electronics,301.85,1,301.85,2024-12-04,2024-12
10061,445,Samsung Galaxy S24,Electronics,986.15,3,2958.45,2024-12-04,2024-12
10062,149,Resistance Bands Set,Sports,30.34,4,121.36,2024-12-04,2024-12
10063,424,iRobot Roomba,Home & Garden,324.62,3,973.86,2024-12-04,2024-12
10064,153,iPad Air,Electronics,628.53,2,1257.06,2024-12-04,2024-12
10065,26,Atomic Habits,Books,15.62,2,31.24,2024-12-04,2024-12
10066,128,Nike Air Max Sneakers,Apparel,128.63,3,385.89,2025-01-10,2025-01
10067,26,Nike Air Max Sneakers,Apparel,125.27,1,125.27,2024-12-04,2024-12
